x,y,z,Fault,Horizon,Segment,TriangleId,PointId,AttributeDisplacement,AttributeHeave,AttributeThrow,AttributeDisplacementDifference,AttributeGradients,AttributeRawDisplacement,AttributeRawHeave,AttributeRawThrow,AttributeFaultZone,AttributeJuxtaposition,AttributeFaultSealResults,AttributeAttribute,AttributeCustom
461301.397,5937201.454,1767.058,F2,TopC,1,6,4,48.573445650341704,22.091421033133827,43.25908851424764,0.0,0.0,48.56301723897811,22.336645521306043,43.11899682507436,0.0,104.06495465523972,0.0,0.0,0.0
461235.386,5937276.947,1810.901,F2,TopC,1,6,10,48.573445650341704,22.091421033133827,43.25908851424764,0.0,0.0,48.56301723897811,22.336645521306043,43.11899682507436,0.0,104.06495465523972,0.0,0.0,0.0
461301.397,5937201.454,1767.058,F2,TopC,1,7,4,50.74033362241823,23.882741791378606,44.76824880024506,0.0,0.0,50.649238303400544,23.754794739751933,44.73099642048017,0.0,102.19916891617049,0.0,0.0,0.0
461320.969,5937216.131,1812.595,F2,TopC,1,7,9,50.74033362241823,23.882741791378606,44.76824880024506,0.0,0.0,50.649238303400544,23.754794739751933,44.73099642048017,0.0,102.19916891617049,0.0,0.0,0.0
461235.386,5937276.947,1810.901,F2,TopC,1,7,10,50.74033362241823,23.882741791378606,44.76824880024506,0.0,0.0,50.649238303400544,23.754794739751933,44.73099642048017,0.0,102.19916891617049,0.0,0.0,0.0
461152.655,5937339.901,1811.021,F2,TopC,1,8,11,42.857676856404375,18.832197643192274,38.49842590880467,0.0,0.0,43.37203118772893,19.18719388001642,38.89525482960158,0.0,105.16579566531504,0.0,0.0,0.0
461137.955,5937328.878,1773.265,F2,TopC,1,8,2,42.857676856404375,18.832197643192274,38.49842590880467,0.0,0.0,43.37203118772893,19.18719388001642,38.89525482960158,0.0,105.16579566531504,0.0,0.0,0.0
461218.084,5937263.971,1768.588,F2,TopC,1,8,3,42.857676856404375,18.832197643192274,38.49842590880467,0.0,0.0,43.37203118772893,19.18719388001642,38.89525482960158,0.0,105.16579566531504,0.0,0.0,0.0
461058.019,5937393.928,1779.107,F2,TopC,1,9,1,38.03208394915411,16.265590407750064,34.37833588472273,0.0,0.0,36.59229465537545,15.396388076532592,33.19401031265723,0.0,,0.0,0.0,0.0
461070.638,5937403.39,1812.673,F2,TopC,1,9,12,38.03208394915411,16.265590407750064,34.37833588472273,0.0,0.0,36.59229465537545,15.396388076532592,33.19401031265723,0.0,,0.0,0.0,0.0
460990.566,5937468.339,1817.308,F2,TopC,1,9,13,38.03208394915411,16.265590407750064,34.37833588472273,0.0,0.0,36.59229465537545,15.396388076532592,33.19401031265723,0.0,,0.0,0.0,0.0
461070.638,5937403.39,1812.673,F2,TopC,1,10,12,40.06576201133618,17.60539544526983,35.99048953216255,0.0,0.0,40.76379610253821,17.723367880256188,36.70851399782467,0.0,105.21470038883876,0.0,0.0,0.0
461137.955,5937328.878,1773.265,F2,TopC,1,10,2,40.06576201133618,17.60539544526983,35.99048953216255,0.0,0.0,40.76379610253821,17.723367880256188,36.70851399782467,0.0,105.21470038883876,0.0,0.0,0.0
461152.655,5937339.901,1811.021,F2,TopC,1,10,11,40.06576201133618,17.60539544526983,35.99048953216255,0.0,0.0,40.76379610253821,17.723367880256188,36.70851399782467,0.0,105.21470038883876,0.0,0.0,0.0
461137.955,5937328.878,1773.265,F2,TopC,1,11,2,37.742000170956615,16.141527158247325,34.11612049902587,0.0,0.0,38.3125630193267,16.422616031761585,34.61352140687876,0.0,105.00299634239718,0.0,0.0,0.0
461070.638,5937403.39,1812.673,F2,TopC,1,11,12,37.742000170956615,16.141527158247325,34.11612049902587,0.0,0.0,38.3125630193267,16.422616031761585,34.61352140687876,0.0,105.00299634239718,0.0,0.0,0.0
461058.019,5937393.928,1779.107,F2,TopC,1,11,1,37.742000170956615,16.141527158247325,34.11612049902587,0.0,0.0,38.3125630193267,16.422616031761585,34.61352140687876,0.0,105.00299634239718,0.0,0.0,0.0
462081.141,5933610.749,1601.804,F3,TopC,0,0,3,59.11509383874348,27.75375917224748,52.195049299453075,0.0,0.0,59.29703041830282,28.342895813538128,52.079988074499624,0.0,76.81441799957929,0.0,0.0,0.0
462059.614,5933595.196,1651.49,F3,TopC,0,0,68,59.11509383874348,27.75375917224748,52.195049299453075,0.0,0.0,59.29703041830282,28.342895813538128,52.079988074499624,0.0,76.81441799957929,0.0,0.0,0.0
462135.405,5933526.586,1655.594,F3,TopC,0,0,69,59.11509383874348,27.75375917224748,52.195049299453075,0.0,0.0,59.29703041830282,28.342895813538128,52.079988074499624,0.0,76.81441799957929,0.0,0.0,0.0
461284.443,5935379.146,1696.844,F3,TopC,0,1,49,29.09606222079992,11.628526539924874,26.67129931718594,0.0,0.0,27.63501670341336,11.491044874061012,25.120483074416327,0.0,98.29415967949512,0.0,0.0,0.0
461290.198,5935259.937,1691.188,F3,TopC,0,1,50,29.09606222079992,11.628526539924874,26.67129931718594,0.0,0.0,27.63501670341336,11.491044874061012,25.120483074416327,0.0,98.29415967949512,0.0,0.0,0.0
461299.064,5935266.342,1666.179,F3,TopC,0,1,21,29.09606222079992,11.628526539924874,26.67129931718594,0.0,0.0,27.63501670341336,11.491044874061012,25.120483074416327,0.0,98.29415967949512,0.0,0.0,0.0
462251.873,5933487.362,1590.03,F3,TopC,0,2,1,69.2466818200009,35.37888588674157,59.52677865039701,0.0,0.0,59.57761607626597,44.119583302623774,34.052500066424834,0.0,93.915151578635,0.0,0.0,0.0
462236.221,5933476.054,1622.645,F3,TopC,0,2,70,69.2466818200009,35.37888588674157,59.52677865039701,0.0,0.0,59.57761607626597,44.119583302623774,34.052500066424834,0.0,93.915151578635,0.0,0.0,0.0
462346.394,5933432.282,1584.28,F3,TopC,0,2,0,69.2466818200009,35.37888588674157,59.52677865039701,0.0,0.0,59.57761607626597,44.119583302623774,34.052500066424834,0.0,93.915151578635,0.0,0.0,0.0
461683.509,5934187.047,1659.623,F3,TopC,0,3,61,34.856773097663726,12.624927594040269,32.49008824283575,0.0,0.0,34.706605100454475,12.487381134679783,32.38148439871274,0.0,90.7840870388909,0.0,0.0,0.0
461723.388,5934092.491,1656.095,F3,TopC,0,3,62,34.856773097663726,12.624927594040269,32.49008824283575,0.0,0.0,34.706605100454475,12.487381134679783,32.38148439871274,0.0,90.7840870388909,0.0,0.0,0.0
461733.849,5934100.048,1622.991,F3,TopC,0,3,9,34.856773097663726,12.624927594040269,32.49008824283575,0.0,0.0,34.706605100454475,12.487381134679783,32.38148439871274,0.0,90.7840870388909,0.0,0.0,0.0
461578.915,5934481.584,1644.582,F3,TopC,0,4,13,27.730533212636566,9.910253532782127,25.899215184501614,0.0,0.0,25.950489141638734,9.07991526600743,24.310003537021487,0.0,98.68289297522506,0.0,0.0,0.0
461538.15,5934575.5,1647.361,F3,TopC,0,4,14,27.730533212636566,9.910253532782127,25.899215184501614,0.0,0.0,25.950489141638734,9.07991526600743,24.310003537021487,0.0,98.68289297522506,0.0,0.0,0.0
461530.767,5934570.166,1671.611,F3,TopC,0,4,57,27.730533212636566,9.910253532782127,25.899215184501614,0.0,0.0,25.950489141638734,9.07991526600743,24.310003537021487,0.0,98.68289297522506,0.0,0.0,0.0
461654.541,5934289.486,1635.723,F3,TopC,0,5,11,29.223950695740502,9.971446000847981,27.470157606377956,0.0,0.0,28.529380894531634,9.70961586674344,26.826272637647637,0.0,96.24067251061297,0.0,0.0,0.0
461609.936,5934380.628,1666.195,F3,TopC,0,5,59,29.223950695740502,9.971446000847981,27.470157606377956,0.0,0.0,28.529380894531634,9.70961586674344,26.826272637647637,0.0,96.24067251061297,0.0,0.0,0.0
461646.516,5934283.687,1663.068,F3,TopC,0,5,60,29.223950695740502,9.971446000847981,27.470157606377956,0.0,0.0,28.529380894531634,9.70961586674344,26.826272637647637,0.0,96.24067251061297,0.0,0.0,0.0
461609.936,5934380.628,1666.195,F3,TopC,0,6,59,28.200868817839027,9.658527542409303,26.49531746919607,0.0,0.0,27.423727262578044,9.327462423688516,25.78874233829312,0.0,97.08913191508555,0.0,0.0,0.0
461654.541,5934289.486,1635.723,F3,TopC,0,6,11,28.200868817839027,9.658527542409303,26.49531746919607,0.0,0.0,27.423727262578044,9.327462423688516,25.78874233829312,0.0,97.08913191508555,0.0,0.0,0.0
461617.342,5934385.978,1640.925,F3,TopC,0,6,12,28.200868817839027,9.658527542409303,26.49531746919607,0.0,0.0,27.423727262578044,9.327462423688516,25.78874233829312,0.0,97.08913191508555,0.0,0.0,0.0
461538.15,5934575.5,1647.361,F3,TopC,0,7,14,27.893791226869336,9.687308103156225,26.157592601818244,0.0,0.0,25.95392591487131,9.180637492795213,24.275747174066023,0.0,98.90931682795622,0.0,0.0,0.0
461487.177,5934662.042,1674.188,F3,TopC,0,7,56,27.893791226869336,9.687308103156225,26.157592601818244,0.0,0.0,25.95392591487131,9.180637492795213,24.275747174066023,0.0,98.90931682795622,0.0,0.0,0.0
461530.767,5934570.166,1671.611,F3,TopC,0,7,57,27.893791226869336,9.687308103156225,26.157592601818244,0.0,0.0,25.95392591487131,9.180637492795213,24.275747174066023,0.0,98.90931682795622,0.0,0.0,0.0
461330.881,5935042.593,1659.458,F3,TopC,0,8,19,25.722613604213333,8.93823772999023,24.119717181464626,0.0,0.0,25.8588128872546,8.87572238361388,24.286255705271163,0.0,99.73649081294366,0.0,0.0,0.0
461302.565,5935145.503,1686.691,F3,TopC,0,8,51,25.722613604213333,8.93823772999023,24.119717181464626,0.0,0.0,25.8588128872546,8.87572238361388,24.286255705271163,0.0,99.73649081294366,0.0,0.0,0.0
461323.822,5935037.493,1683.756,F3,TopC,0,8,52,25.722613604213333,8.93823772999023,24.119717181464626,0.0,0.0,25.8588128872546,8.87572238361388,24.286255705271163,0.0,99.73649081294366,0.0,0.0,0.0
461944.792,5933758.977,1608.42,F3,TopC,0,9,5,42.31265549162507,17.91902028242424,38.331051731866395,0.0,0.0,42.345545904801604,17.78158558161886,38.43025140027314,0.0,86.95870058897435,0.0,0.0,0.0
461872.984,5933830.465,1648.194,F3,TopC,0,9,65,42.31265549162507,17.91902028242424,38.331051731866395,0.0,0.0,42.345545904801604,17.78158558161886,38.43025140027314,0.0,86.95870058897435,0.0,0.0,0.0
461930.099,5933748.362,1647.22,F3,TopC,0,9,66,42.31265549162507,17.91902028242424,38.331051731866395,0.0,0.0,42.345545904801604,17.78158558161886,38.43025140027314,0.0,86.95870058897435,0.0,0.0,0.0
461991.68,5933669.485,1648.03,F3,TopC,0,10,67,43.973617280837026,18.622422317664302,39.83571768882904,0.0,0.0,43.898951227386235,18.835542530711592,39.649995389020646,0.0,86.48199402038426,0.0,0.0,0.0
461944.792,5933758.977,1608.42,F3,TopC,0,10,5,43.973617280837026,18.622422317664302,39.83571768882904,0.0,0.0,43.898951227386235,18.835542530711592,39.649995389020646,0.0,86.48199402038426,0.0,0.0,0.0
461930.099,5933748.362,1647.22,F3,TopC,0,10,66,43.973617280837026,18.622422317664302,39.83571768882904,0.0,0.0,43.898951227386235,18.835542530711592,39.649995389020646,0.0,86.48199402038426,0.0,0.0,0.0
461368.059,5936426.495,1699.307,F3,TopC,0,11,30,22.95761919059682,13.259701679687689,18.741200342191178,0.0,0.0,22.884033027125405,13.2851794140542,18.63124589896181,0.0,107.7211830420008,0.0,0.0,0.0
461356.959,5936418.476,1718.744,F3,TopC,0,11,41,22.95761919059682,13.259701679687689,18.741200342191178,0.0,0.0,22.884033027125405,13.2851794140542,18.63124589896181,0.0,107.7211830420008,0.0,0.0,0.0
461351.514,5936291.175,1698.714,F3,TopC,0,11,29,22.95761919059682,13.259701679687689,18.741200342191178,0.0,0.0,22.884033027125405,13.2851794140542,18.63124589896181,0.0,107.7211830420008,0.0,0.0,0.0
461571.624,5934476.316,1669.072,F3,TopC,0,12,58,27.0775672560367,9.446383879796082,25.37637641785603,0.0,0.0,26.04325861189187,9.023261446661824,24.43000856581222,0.0,98.4172925058665,0.0,0.0,0.0
461578.915,5934481.584,1644.582,F3,TopC,0,12,13,27.0775672560367,9.446383879796082,25.37637641785603,0.0,0.0,26.04325861189187,9.023261446661824,24.43000856581222,0.0,98.4172925058665,0.0,0.0,0.0
461530.767,5934570.166,1671.611,F3,TopC,0,12,57,27.0775672560367,9.446383879796082,25.37637641785603,0.0,0.0,26.04325861189187,9.023261446661824,24.43000856581222,0.0,98.4172925058665,0.0,0.0,0.0
461571.624,5934476.316,1669.072,F3,TopC,0,13,58,27.46872162670476,9.407774139868927,25.807449574466116,0.0,0.0,26.675590340380687,9.101014665419079,25.074993093664077,0.0,97.72173605927674,0.0,0.0,0.0
461609.936,5934380.628,1666.195,F3,TopC,0,13,59,27.46872162670476,9.407774139868927,25.807449574466116,0.0,0.0,26.675590340380687,9.101014665419079,25.074993093664077,0.0,97.72173605927674,0.0,0.0,0.0
461617.342,5934385.978,1640.925,F3,TopC,0,13,12,27.46872162670476,9.407774139868927,25.807449574466116,0.0,0.0,26.675590340380687,9.101014665419079,25.074993093664077,0.0,97.72173605927674,0.0,0.0,0.0
461578.915,5934481.584,1644.582,F3,TopC,0,14,13,27.002049408343673,9.420038434049834,25.305603097963438,0.0,0.0,26.284958329390356,9.030286194272602,24.685007437422527,0.0,98.08976137975424,0.0,0.0,0.0
461571.624,5934476.316,1669.072,F3,TopC,0,14,58,27.002049408343673,9.420038434049834,25.305603097963438,0.0,0.0,26.284958329390356,9.030286194272602,24.685007437422527,0.0,98.08976137975424,0.0,0.0,0.0
461617.342,5934385.978,1640.925,F3,TopC,0,14,12,27.002049408343673,9.420038434049834,25.305603097963438,0.0,0.0,26.284958329390356,9.030286194272602,24.685007437422527,0.0,98.08976137975424,0.0,0.0,0.0
461692.615,5934193.626,1629.409,F3,TopC,0,15,10,33.398365901009306,11.607292439669562,31.31647501041091,0.0,0.0,33.05879443018574,11.651756688974816,30.936503302450877,0.0,92.26410975293197,0.0,0.0,0.0
461683.509,5934187.047,1659.623,F3,TopC,0,15,61,33.398365901009306,11.607292439669562,31.31647501041091,0.0,0.0,33.05879443018574,11.651756688974816,30.936503302450877,0.0,92.26410975293197,0.0,0.0,0.0
461733.849,5934100.048,1622.991,F3,TopC,0,15,9,33.398365901009306,11.607292439669562,31.31647501041091,0.0,0.0,33.05879443018574,11.651756688974816,30.936503302450877,0.0,92.26410975293197,0.0,0.0,0.0
461683.509,5934187.047,1659.623,F3,TopC,0,16,61,31.840483227456986,11.06586475927908,29.855703128335715,0.0,0.0,31.446720805501684,10.900628336211689,29.496772396636956,0.0,93.70400022917102,0.0,0.0,0.0
461692.615,5934193.626,1629.409,F3,TopC,0,16,10,31.840483227456986,11.06586475927908,29.855703128335715,0.0,0.0,31.446720805501684,10.900628336211689,29.496772396636956,0.0,93.70400022917102,0.0,0.0,0.0
461646.516,5934283.687,1663.068,F3,TopC,0,16,60,31.840483227456986,11.06586475927908,29.855703128335715,0.0,0.0,31.446720805501684,10.900628336211689,29.496772396636956,0.0,93.70400022917102,0.0,0.0,0.0
461692.615,5934193.626,1629.409,F3,TopC,0,17,10,30.397822505234505,10.371980462535026,28.573582805530936,0.0,0.0,29.870389786671556,10.234011605223353,28.062291835571635,0.0,95.09390704426983,0.0,0.0,0.0
461654.541,5934289.486,1635.723,F3,TopC,0,17,11,30.397822505234505,10.371980462535026,28.573582805530936,0.0,0.0,29.870389786671556,10.234011605223353,28.062291835571635,0.0,95.09390704426983,0.0,0.0,0.0
461646.516,5934283.687,1663.068,F3,TopC,0,17,60,30.397822505234505,10.371980462535026,28.573582805530936,0.0,0.0,29.870389786671556,10.234011605223353,28.062291835571635,0.0,95.09390704426983,0.0,0.0,0.0
461494.795,5934667.545,1649.835,F3,TopC,0,18,15,27.93002900481079,9.997186709171162,26.07954712243952,0.0,0.0,26.053567562091153,9.3254249716014,24.32723920152193,0.0,99.09055448133495,0.0,0.0,0.0
461487.177,5934662.042,1674.188,F3,TopC,0,18,56,27.93002900481079,9.997186709171162,26.07954712243952,0.0,0.0,26.053567562091153,9.3254249716014,24.32723920152193,0.0,99.09055448133495,0.0,0.0,0.0
461538.15,5934575.5,1647.361,F3,TopC,0,18,14,27.93002900481079,9.997186709171162,26.07954712243952,0.0,0.0,26.053567562091153,9.3254249716014,24.32723920152193,0.0,99.09055448133495,0.0,0.0,0.0
461396.154,5934843.016,1679.287,F3,TopC,0,19,54,27.746533310420205,10.131703086142222,25.83057690645941,0.0,0.0,26.417126219331525,9.594922929741236,24.61297396626604,0.0,99.33536268246121,0.0,0.0,0.0
461441.51,5934752.417,1676.79,F3,TopC,0,19,55,27.746533310420205,10.131703086142222,25.83057690645941,0.0,0.0,26.417126219331525,9.594922929741236,24.61297396626604,0.0,99.33536268246121,0.0,0.0,0.0
461449.305,5934758.047,1652.218,F3,TopC,0,19,16,27.746533310420205,10.131703086142222,25.83057690645941,0.0,0.0,26.417126219331525,9.594922929741236,24.61297396626604,0.0,99.33536268246121,0.0,0.0,0.0
461441.51,5934752.417,1676.79,F3,TopC,0,20,55,27.84360580122359,10.167149303644385,25.920946337881556,0.0,0.0,26.31568025549623,9.561274244387725,24.51722224825311,0.0,99.28312191862096,0.0,0.0,0.0
461494.795,5934667.545,1649.835,F3,TopC,0,20,15,27.84360580122359,10.167149303644385,25.920946337881556,0.0,0.0,26.31568025549623,9.561274244387725,24.51722224825311,0.0,99.28312191862096,0.0,0.0,0.0
461449.305,5934758.047,1652.218,F3,TopC,0,20,16,27.84360580122359,10.167149303644385,25.920946337881556,0.0,0.0,26.31568025549623,9.561274244387725,24.51722224825311,0.0,99.28312191862096,0.0,0.0,0.0
461494.795,5934667.545,1649.835,F3,TopC,0,21,15,27.85332279917524,9.969730731257261,26.0079230255182,0.0,0.0,26.17414885624617,9.45229366893314,24.40773109777837,0.0,99.21830077925961,0.0,0.0,0.0
461441.51,5934752.417,1676.79,F3,TopC,0,21,55,27.85332279917524,9.969730731257261,26.0079230255182,0.0,0.0,26.17414885624617,9.45229366893314,24.40773109777837,0.0,99.21830077925961,0.0,0.0,0.0
461487.177,5934662.042,1674.188,F3,TopC,0,21,56,27.85332279917524,9.969730731257261,26.0079230255182,0.0,0.0,26.17414885624617,9.45229366893314,24.40773109777837,0.0,99.21830077925961,0.0,0.0,0.0
461362.729,5934942.234,1656.947,F3,TopC,0,22,18,25.649180939734975,8.912720936776548,24.050860449938355,0.0,0.0,25.914055876217006,8.797040264285705,24.375000950922793,0.0,99.68910786358583,0.0,0.0,0.0
461330.881,5935042.593,1659.458,F3,TopC,0,22,19,25.649180939734975,8.912720936776548,24.050860449938355,0.0,0.0,25.914055876217006,8.797040264285705,24.375000950922793,0.0,99.68910786358583,0.0,0.0,0.0
461323.822,5935037.493,1683.756,F3,TopC,0,22,52,25.649180939734975,8.912720936776548,24.050860449938355,0.0,0.0,25.914055876217006,8.797040264285705,24.375000950922793,0.0,99.68910786358583,0.0,0.0,0.0
461299.681,5935636.89,1684.762,F3,TopC,0,23,24,24.924657180781427,14.133601665428289,20.52997417296188,0.0,0.0,21.75420980196718,12.193612379208762,18.013011031796353,0.0,105.24547147747353,0.0,0.0,0.0
461305.697,5935764.604,1690.289,F3,TopC,0,23,25,24.924657180781427,14.133601665428289,20.52997417296188,0.0,0.0,21.75420980196718,12.193612379208762,18.013011031796353,0.0,105.24547147747353,0.0,0.0,0.0
461296.126,5935757.689,1707.405,F3,TopC,0,23,46,24.924657180781427,14.133601665428289,20.52997417296188,0.0,0.0,21.75420980196718,12.193612379208762,18.013011031796353,0.0,105.24547147747353,0.0,0.0,0.0
461305.697,5935764.604,1690.289,F3,TopC,0,24,25,22.81083856894375,12.920736900435681,18.798641285160254,0.0,0.0,20.279177813670373,11.632932463369073,16.608748427968184,0.0,107.48146972244263,0.0,0.0,0.0
461305.131,5935887.563,1708.987,F3,TopC,0,24,45,22.81083856894375,12.920736900435681,18.798641285160254,0.0,0.0,20.279177813670373,11.632932463369073,16.608748427968184,0.0,107.48146972244263,0.0,0.0,0.0
461296.126,5935757.689,1707.405,F3,TopC,0,24,46,22.81083856894375,12.920736900435681,18.798641285160254,0.0,0.0,20.279177813670373,11.632932463369073,16.608748427968184,0.0,107.48146972244263,0.0,0.0,0.0
461284.443,5935379.146,1696.844,F3,TopC,0,25,49,29.61258815332722,13.785722157334318,26.207999575308246,0.0,0.0,28.501530449057256,13.41590525637681,25.13773323304612,0.0,97.51815626839834,0.0,0.0,0.0
461295.103,5935386.847,1671.389,F3,TopC,0,25,22,29.61258815332722,13.785722157334318,26.207999575308246,0.0,0.0,28.501530449057256,13.41590525637681,25.13773323304612,0.0,97.51815626839834,0.0,0.0,0.0
461284.377,5935502.466,1702.152,F3,TopC,0,25,48,29.61258815332722,13.785722157334318,26.207999575308246,0.0,0.0,28.501530449057256,13.41590525637681,25.13773323304612,0.0,97.51815626839834,0.0,0.0,0.0
461295.103,5935386.847,1671.389,F3,TopC,0,26,22,30.43438282499521,14.16829705944465,26.935311699954312,0.0,0.0,28.312614526710014,12.59764870311601,25.343480886952943,0.0,97.70159960060232,0.0,0.0,0.0
461284.443,5935379.146,1696.844,F3,TopC,0,26,49,30.43438282499521,14.16829705944465,26.935311699954312,0.0,0.0,28.312614526710014,12.59764870311601,25.343480886952943,0.0,97.70159960060232,0.0,0.0,0.0
461299.064,5935266.342,1666.179,F3,TopC,0,26,21,30.43438282499521,14.16829705944465,26.935311699954312,0.0,0.0,28.312614526710014,12.59764870311601,25.343480886952943,0.0,97.70159960060232,0.0,0.0,0.0
461288.858,5935629.07,1705.466,F3,TopC,0,27,47,25.269912833533436,13.669525411344054,21.25353075710003,0.0,0.0,23.67540561955279,12.965876965031153,19.807018230791186,0.0,102.79688006473043,0.0,0.0,0.0
461299.681,5935636.89,1684.762,F3,TopC,0,27,24,25.269912833533436,13.669525411344054,21.25353075710003,0.0,0.0,23.67540561955279,12.965876965031153,19.807018230791186,0.0,102.79688006473043,0.0,0.0,0.0
461296.126,5935757.689,1707.405,F3,TopC,0,27,46,25.269912833533436,13.669525411344054,21.25353075710003,0.0,0.0,23.67540561955279,12.965876965031153,19.807018230791186,0.0,102.79688006473043,0.0,0.0,0.0
462008.673,5933681.761,1605.83,F3,TopC,0,28,4,46.00726753551801,20.443205970852837,41.21582215263959,0.0,0.0,46.046356787550074,20.254059643688095,41.34999298733041,0.0,85.61608081409486,0.0,0.0,0.0
461944.792,5933758.977,1608.42,F3,TopC,0,28,5,46.00726753551801,20.443205970852837,41.21582215263959,0.0,0.0,46.046356787550074,20.254059643688095,41.34999298733041,0.0,85.61608081409486,0.0,0.0,0.0
461991.68,5933669.485,1648.03,F3,TopC,0,28,67,46.00726753551801,20.443205970852837,41.21582215263959,0.0,0.0,46.046356787550074,20.254059643688095,41.34999298733041,0.0,85.61608081409486,0.0,0.0,0.0
462081.141,5933610.749,1601.804,F3,TopC,0,29,3,53.80935968103207,25.26278675754109,47.51040722331989,0.0,0.0,54.03378379614832,25.15908871013414,47.81451068880616,0.0,80.66203355912785,0.0,0.0,0.0
462008.673,5933681.761,1605.83,F3,TopC,0,29,4,53.80935968103207,25.26278675754109,47.51040722331989,0.0,0.0,54.03378379614832,25.15908871013414,47.81451068880616,0.0,80.66203355912785,0.0,0.0,0.0
462059.614,5933595.196,1651.49,F3,TopC,0,29,68,53.80935968103207,25.26278675754109,47.51040722331989,0.0,0.0,54.03378379614832,25.15908871013414,47.81451068880616,0.0,80.66203355912785,0.0,0.0,0.0
462008.673,5933681.761,1605.83,F3,TopC,0,30,4,49.513700619162876,22.001280109827185,44.357076352404164,0.0,0.0,49.424628857182334,22.361873888931548,44.07150913921813,0.0,83.64102366960788,0.0,0.0,0.0
461991.68,5933669.485,1648.03,F3,TopC,0,30,67,49.513700619162876,22.001280109827185,44.357076352404164,0.0,0.0,49.424628857182334,22.361873888931548,44.07150913921813,0.0,83.64102366960788,0.0,0.0,0.0
462059.614,5933595.196,1651.49,F3,TopC,0,30,68,49.513700619162876,22.001280109827185,44.357076352404164,0.0,0.0,49.424628857182334,22.361873888931548,44.07150913921813,0.0,83.64102366960788,0.0,0.0,0.0
462162.721,5933546.32,1596.332,F3,TopC,0,31,2,64.48586394072956,31.67775582907797,56.16890985069588,0.0,0.0,65.21438065324692,31.91323990847722,56.86798435814804,0.0,72.23927164483803,0.0,0.0,0.0
462081.141,5933610.749,1601.804,F3,TopC,0,31,3,64.48586394072956,31.67775582907797,56.16890985069588,0.0,0.0,65.21438065324692,31.91323990847722,56.86798435814804,0.0,72.23927164483803,0.0,0.0,0.0
462135.405,5933526.586,1655.594,F3,TopC,0,31,69,64.48586394072956,31.67775582907797,56.16890985069588,0.0,0.0,65.21438065324692,31.91323990847722,56.86798435814804,0.0,72.23927164483803,0.0,0.0,0.0
462236.221,5933476.054,1622.645,F3,TopC,0,32,70,70.94239103824063,34.849432168667185,61.79271740054898,0.0,0.0,60.60525662112856,30.101075281137952,52.60013148712505,0.0,76.60068443625369,0.0,0.0,0.0
462162.721,5933546.32,1596.332,F3,TopC,0,32,2,70.94239103824063,34.849432168667185,61.79271740054898,0.0,0.0,60.60525662112856,30.101075281137952,52.60013148712505,0.0,76.60068443625369,0.0,0.0,0.0
462135.405,5933526.586,1655.594,F3,TopC,0,32,69,70.94239103824063,34.849432168667185,61.79271740054898,0.0,0.0,60.60525662112856,30.101075281137952,52.60013148712505,0.0,76.60068443625369,0.0,0.0,0.0
462251.873,5933487.362,1590.03,F3,TopC,0,33,1,70.6723195095286,36.107259749690634,60.75230479763931,0.0,0.0,45.47002279956011,22.906670355181266,39.27669616221129,0.0,89.372393593982,0.0,0.0,0.0
462162.721,5933546.32,1596.332,F3,TopC,0,33,2,70.6723195095286,36.107259749690634,60.75230479763931,0.0,0.0,45.47002279956011,22.906670355181266,39.27669616221129,0.0,89.372393593982,0.0,0.0,0.0
462236.221,5933476.054,1622.645,F3,TopC,0,33,70,70.6723195095286,36.107259749690634,60.75230479763931,0.0,0.0,45.47002279956011,22.906670355181266,39.27669616221129,0.0,89.372393593982,0.0,0.0,0.0
461780.276,5934010.222,1617.701,F3,TopC,0,34,8,37.41771359443809,14.246453358449944,34.59947770329644,0.0,0.0,37.34804728781491,14.084809010121276,34.5889725635272,0.0,88.52183660453488,0.0,0.0,0.0
461723.388,5934092.491,1656.095,F3,TopC,0,34,62,37.41771359443809,14.246453358449944,34.59947770329644,0.0,0.0,37.34804728781491,14.084809010121276,34.5889725635272,0.0,88.52183660453488,0.0,0.0,0.0
461768.54,5934001.744,1652.785,F3,TopC,0,34,63,37.41771359443809,14.246453358449944,34.59947770329644,0.0,0.0,37.34804728781491,14.084809010121276,34.5889725635272,0.0,88.52183660453488,0.0,0.0,0.0
461723.388,5934092.491,1656.095,F3,TopC,0,35,62,36.37690168689031,13.175509637846915,33.907004027496825,0.0,0.0,36.13634778766162,13.298373606946388,33.59897501795034,0.0,89.5518864566136,0.0,0.0,0.0
461780.276,5934010.222,1617.701,F3,TopC,0,35,8,36.37690168689031,13.175509637846915,33.907004027496825,0.0,0.0,36.13634778766162,13.298373606946388,33.59897501795034,0.0,89.5518864566136,0.0,0.0,0.0
461733.849,5934100.048,1622.991,F3,TopC,0,35,9,36.37690168689031,13.175509637846915,33.907004027496825,0.0,0.0,36.13634778766162,13.298373606946388,33.59897501795034,0.0,89.5518864566136,0.0,0.0,0.0
461872.984,5933830.465,1648.194,F3,TopC,0,36,65,40.5522072917199,16.604094817424873,36.997101934132424,0.0,0.0,40.557090781918134,16.486617111355056,37.05425186278293,0.0,87.12577310872098,0.0,0.0,0.0
461886.559,5933840.273,1610.873,F3,TopC,0,36,6,40.5522072917199,16.604094817424873,36.997101934132424,0.0,0.0,40.557090781918134,16.486617111355056,37.05425186278293,0.0,87.12577310872098,0.0,0.0,0.0
